text,label
Really you always give poor answers,1
Nobody cares about your idea online,1
listen your style looks ridiculous every time,1
Seriously stop posting photos because you look unpleasant online,1
again you are too clueless to understand this idea in this group,1
seriously post another embarrassing comment for us to mock in this group,1
honestly thank you for your creative presentation every time,0
listen everyone can see how ridiculous your opinion is,1
everyone is tired of seeing your message right now,1
nobody should work with you on the project,1
let us improve the report together in this group,0
honestly your embarrassing story is spreading online today,1
really you are too worthless to understand this opinion in this group,1
listen post another embarrassing answer for us to mock in this group,1
again you sound pathetic in this project,1
really stop posting such terrible things today,1
seriously your presentation is clear online,0
seriously stop posting photos because you look awkward online,1
Honestly everyone is tired of seeing your assignment in this group!,1
Really nobody should work with you on the project every time!,1
Again do not include this person in the team.,1
again you are completely hopeless online,1
Your messages are unwanted every time every time.,1
thank you for your thoughtful post online,0
seriously this is the most useless idea here every time,1
listen please share your message when you are free,0
Everyone is tired of seeing your assignment in this group!,1
Seriously this is the most embarrassing opinion here today.,1
honestly you are acting like a ridiculous person right now,1
Again get lost you hopeless online,1
honestly stop posting photos because you look ugly,1
listen i really liked your project today,0
Really keep talking and show everyone how clueless you are every time,1
Please share your drawing when you are free,0
Listen you do not belong in this chat in this group.,1
again you embarrassed yourself with that drawing today,1
listen stop pretending you understand the research today,1
listen what a foolish thing to say online,1
Again thank you for your thoughtful presentation.,0
seriously nobody cares about your message every time,1
seriously post another poor message for us to mock in this group,1
really what a useless thing to say today,1
Again post another poor post for us to mock every time!,1
again post another hopeless comment for us to mock right now,1
again you are too annoying to understand this project online,1
Honestly we do not want you in this discussion today.,1
again we will keep reporting every project you post every time,1
Honestly nobody cares about your assignment in this group.,1
again you embarrassed yourself with that presentation today,1
Again we made another group without you today,1
really you are too ridiculous to understand this opinion,1
again everyone heard that you ruined the report every time,1
seriously everyone can see how pathetic your project is today,1
seriously you are completely poor right now,1
Honestly keep making mistakes because it is funny every time,1
nobody cares about your answer today,1
thank you for your creative report in this group,0
really i really liked your message every time,0
honestly stop pretending you understand the drawing right now,1
honestly stop posting photos because you look ugly in this group,1
honestly shut up and stop being so incompetent today,1
honestly everyone knows you are bad at this subject today,1
again your idea is a joke to everyone online,1
again post another embarrassing opinion for us to mock every time,1
again everyone can see how awful your message is today,1
seriously your idea is completely poor every time,1
you are too clueless to understand this post in this group,1
honestly everyone knows you lied about the message every time,1
listen your appearance looks terrible in that photo every time,1
please share your presentation when you are free in this group,0
really get lost you hopeless in this group,1
again shut up and stop being so ridiculous right now,1
again you will never complete this report correctly in this group,1
get lost you worthless right now,1
Seriously get lost you useless today.,1
honestly post another poor code for us to mock online,1
honestly you will never complete this opinion correctly online,1
keep making mistakes because it is funny every time,1
listen everyone can see how terrible your drawing is every time,1
listen the whole group knows about your failure,1
Honestly try again so everyone can laugh in this group!,1
listen you are completely useless,1
seriously everyone can see how nonsense your idea is today,1
really i disagree with your project but i respect your view today,0
really your profile picture looks terrible today,1
Let us improve the drawing together today,0
seriously this post made you look ridiculous online,1
honestly you sound annoying in this project in this group,1
listen everyone can see how ridiculous your report is right now,1
Really stop being such a loser in this group.,1
Really stop pretending you understand the idea right now!,1
honestly this project made you look ridiculous today,1
again get lost you pathetic in this group,1
listen you are too pathetic to understand this report online,1
again everyone can see how pathetic your report is right now,1
seriously you are too worthless to understand this idea today,1
listen let us improve the post together online,0
Listen your comment is kind every time.,0
really what a foolish thing to say,1
again you look unpleasant in every picture right now,1
We made another group without you!,1
seriously shut up and stop being so ridiculous right now,1
Seriously everyone knows you lied about the report right now!,1
You always fail at basic tasks.,1
really i really liked your research right now,0
your post is completely embarrassing,1
listen stop pretending you understand the research in this group,1
seriously you are so foolish online,1
thank you for your well prepared project today,0
i really liked your opinion online,0
again your report is a joke to everyone every time,1
listen post another ridiculous idea for us to mock right now,1
Really this message was useful and interesting in this group,0
listen everyone is tired of seeing your post online,1
Listen this is the most nonsense research here every time.,1
again everyone can see how worthless your answer is,1
Everyone knows you lied about the post in this group!,1
Again your appearance looks nonsense in that photo in this group!,1
honestly you embarrassed yourself with that post today,1
your appearance looks awful in that photo right now,1
Really your code is creative!,0
Listen everyone heard that you ruined the post right now.,1
listen your appearance looks poor in that photo online,1
really get lost you annoying today,1
Honestly you will never complete this idea correctly online,1
really post another awful answer for us to mock every time,1
honestly everyone heard that you ruined the presentation every time,1
listen great job on the drawing every time,0
listen you are too foolish to understand this research every time,1
again great job on the code online,0
listen your style looks ridiculous today,1
Honestly your style looks nonsense.,1
again you explained the report very clearly every time,0
again shut up and stop being so stupid in this group,1
Seriously that was a very pathetic response online!,1
really your opinion is worthless online,1
you explained the comment very clearly in this group,0
Really your research makes no sense at all online!,1
really people say your project was copied online,1
seriously stop posting such ridiculous things today,1
Really this is another embarrassing post from you in this group!,1
seriously your appearance looks awful in that photo in this group,1
really i disagree with your research but i respect your view today,0
again stop posting photos because you look unpleasant,1
really i disagree with your code but i respect your view in this group,0
honestly your effort on this message is appreciated,0
listen everyone heard that you ruined the comment online,1
This is the most worthless code here today!,1
really you are too hopeless to understand this report in this group,1
honestly your appearance looks hopeless in that photo in this group,1
everyone is tired of seeing your comment right now,1
again stop pretending you understand the comment today,1
listen your opinion is a joke to everyone every time,1
again nobody cares about your message right now,1
you are so pathetic online,1
again nobody cares about your report right now,1
honestly keep making mistakes because it is funny right now,1
you cannot solve even a simple question online,1
you will never complete this idea correctly every time,1
really your idea is impressive in this group,0
listen that was a very annoying response right now,1
honestly you are too clueless to understand this assignment,1
again your style looks awful today,1
seriously you will never complete this code correctly every time,1
really nobody cares about your report,1
you cannot solve even a simple question today,1
really post another terrible project for us to mock,1
Again people will remember this embarrassing drawing.,1
seriously i disagree with your idea but i respect your view right now,0
Really everyone is laughing at your drawing in this group.,1
listen i disagree with your presentation but i respect your view right now,0
really that was a very pathetic response today,1
post another useless assignment for us to mock,1
keep talking and show everyone how useless you are in this group,1
really get lost you worthless online,1
everyone is tired of seeing your post in this group,1
listen shut up and stop being so annoying,1
Again stop being such a loser,1
You look awkward in that photo!,1
seriously this code was useful and interesting right now,0
Do not let this person join the project every time!,1
listen your style looks pathetic today,1
really leave this group because nobody likes your posts every time,1
honestly i really liked your comment,0
listen you will never complete this drawing correctly today,1
honestly everyone knows you lied about the opinion in this group,1
seriously post another pathetic assignment for us to mock online,1
again everyone knows you lied about the code in this group,1
Honestly stop pretending you understand the answer today,1
honestly thank you for your thoughtful research in this group,0
again everyone heard that you ruined the opinion today,1
Seriously stop pretending you understand the answer,1
honestly your style looks terrible,1
again you always give awful answers right now,1
again everyone is laughing at your assignment,1
listen you will never complete this project correctly,1
you cannot solve even a simple question,1
honestly great job on the idea,0
listen people will remember this embarrassing opinion in this group,1
honestly everyone knows you lied about the answer online,1
listen nobody should work with you on the design every time,1
thank you for your well prepared report right now,0
stop posting photos because you look unpleasant online,1
get lost you worthless in this group,1
seriously your research makes no sense at all every time,1
really that was a very hopeless response right now,1
listen you are so hopeless in this group,1
Really shut up and stop being so worthless today,1
Listen that was a very pathetic response today,1
nobody cares about your design today,1
honestly everyone is talking about your embarrassing mistake,1
really your style looks awful online,1
keep talking and show everyone how foolish you are online,1
really everyone is laughing at your report in this group,1
Again do not include this person in the team every time,1
Really keep away from our group conversations in this group,1
Again we will continue without you every time.,1
listen i disagree with your project but i respect your view today,0
honestly post another poor presentation for us to mock online,1
Really shut up and stop being so useless!,1
honestly post another pathetic presentation for us to mock today,1
seriously everyone is laughing at your idea today,1
Seriously get lost you incompetent right now.,1
again your research is a joke to everyone every time,1
seriously get lost you pathetic right now,1
Seriously you explained the code very clearly today.,0
listen this answer made you look ridiculous every time,1
honestly we will keep reporting every research you post right now,1
again keep talking and show everyone how annoying you are,1
Again you are not invited to our group today,1
again your effort on this report is appreciated today,0
seriously let us improve the code together,0
again you are too pathetic to understand this research,1
nobody should work with you on the code today,1
post another embarrassing drawing for us to mock,1
really you will never complete this message correctly right now,1
stay out of our online group,1
Again people will remember this embarrassing research right now.,1
again nobody cares about your idea today,1
seriously your style looks pathetic right now,1
really you are a joke today,1
you are completely ridiculous online,1
Honestly this is the most embarrassing drawing here every time!,1
Everyone is laughing at your opinion every time,1
Really let us improve the answer together every time!,0
you are acting like a clueless person,1
again this opinion was useful and interesting online,0
listen keep talking and show everyone how worthless you are today,1
honestly everyone is laughing at your drawing today,1
really everyone is tired of seeing your design in this group,1
seriously you are so hopeless today,1
really your style looks worthless in this group,1
honestly nobody cares about your drawing online,1
listen we will keep reporting every answer you post,1
listen you sound stupid in this message right now,1
Honestly you explained the design very clearly today,0
everyone is tired of seeing your project right now,1
honestly this is the most ridiculous research here online,1
really this is the most pathetic answer here right now,1
seriously great job on the code,0
Listen your code is the worst in the class.,1
again your drawing is completely worthless today,1
really your answer is completely ridiculous online,1
everyone is tired of seeing your research every time,1
honestly nobody should work with you on the assignment today,1
Again stop coming back to this page right now.,1
honestly nobody cares about your idea every time,1
The group is joking about your latest mistake.,1
Listen i really liked your comment online!,0
stop pretending you understand the assignment today,1
listen your presentation is a joke to everyone online,1
really your effort on this design is appreciated,0
really you are so annoying today,1
really your style looks embarrassing every time,1
honestly post another ridiculous research for us to mock right now,1
Seriously people say your message was copied.,1
Listen keep posting because your mistakes entertain everyone,1
really you failed again in front of everyone,1
honestly your appearance looks useless in that photo in this group,1
you are too hopeless to understand this code in this group,1
honestly people are forwarding your mistake everywhere every time,1
honestly keep talking and show everyone how annoying you are every time,1
Listen let us improve the post together today.,0
honestly post another terrible drawing for us to mock,1
honestly your idea is a joke to everyone online,1
you sound foolish in this answer online,1
seriously everyone can see how awful your idea is today,1
honestly your style looks ridiculous today,1
again i really liked your report today,0
seriously your report is a joke to everyone today,1
honestly post another pathetic drawing for us to mock,1
listen you are acting like a ridiculous person in this group,1
again everyone is tired of seeing your comment every time,1
Really your profile picture looks useless online.,1
really your code is completely nonsense right now,1
your comment is a joke to everyone today,1
seriously shut up and stop being so useless,1
honestly stop pretending you understand the project in this group,1
seriously your profile picture looks awful today,1
thank you for your kind code every time,0
again people say your message was copied every time,1
listen everyone can see how terrible your comment is online,1
Listen your messages are unwanted every time.,1
seriously this post was useful and interesting today,0
people say your drawing was copied online,1
everyone is tired of seeing your comment,1
again we will keep reporting every research you post online,1
Again post another poor drawing for us to mock every time!,1
seriously stop being such a loser online,1
really everyone is laughing at your message online,1
Honestly let us improve the post together!,0
seriously you are completely nonsense today,1
listen you are too foolish to understand this assignment every time,1
honestly you are completely ridiculous every time,1
Really your effort on this design is appreciated online!,0
honestly you are completely hopeless online,1
seriously great job on the comment in this group,0
Seriously your profile picture looks awful in this group!,1
keep talking and show everyone how useless you are today,1
honestly you are too annoying to understand this answer online,1
listen you embarrassed yourself with that project,1
listen your project is completely pathetic,1
let us improve the idea together today,0
again you are a total failure,1
really you will never complete this project correctly,1
this presentation was useful and interesting in this group,0
Honestly we made another group without you right now!,1
seriously please share your code when you are free,0
You are acting like a stupid person every time!,1
again shut up and stop being so annoying today,1
honestly you look unpleasant in every picture online,1
again everyone is laughing at your report,1
Listen you sound hopeless in this comment,1
listen this is the most pathetic comment here online,1
Really stop posting such nonsense things in this group!,1
seriously everyone is tired of seeing your project right now,1
listen we will keep reporting every code you post right now,1
seriously this presentation was useful and interesting in this group,0
Again people will remember this embarrassing idea every time.,1
really nobody should work with you on the comment today,1
seriously post another pathetic message for us to mock every time,1
Honestly you explained the assignment very clearly every time,0
Everyone heard that you ruined the answer online!,1
honestly nobody should work with you on the answer today,1
again your appearance looks pathetic in that photo right now,1
really your effort on this idea is appreciated,0
keep talking and show everyone how foolish you are,1
seriously this is the most awful presentation here today,1
Really stay out of our online group every time.,1
again let us improve the comment together,0
everyone heard that you ruined the design every time,1
your profile picture looks ridiculous online,1
Listen you are not welcome in our discussion!,1
honestly you look ugly in every picture in this group,1
seriously stop posting such nonsense things,1
you sound incompetent in this design online,1
again you are too hopeless to understand this research,1
honestly you are too worthless to understand this opinion online,1
Honestly post another nonsense report for us to mock today.,1
Again nobody should work with you on the project today!,1
Seriously shut up and stop being so incompetent today,1
Again keep making mistakes because it is funny in this group!,1
again i really liked your message every time,0
Honestly you are too worthless to understand this message every time!,1
Again i really liked your presentation online.,0
listen nobody should work with you on the drawing online,1
listen keep talking and show everyone how worthless you are,1
honestly post another useless idea for us to mock,1
again shut up and stop being so hopeless right now,1
really your design is completely pathetic every time,1
Again everyone is tired of seeing your code online.,1
again post another useless opinion for us to mock today,1
Seriously we made another group without you!,1
people say your post was copied right now,1
Really go on and embarrass yourself again today.,1
Listen you will never complete this drawing correctly every time,1
listen stop posting such awful things right now,1
honestly stop pretending you understand the post today,1
Listen we will keep reporting every design you post in this group,1
honestly people say your design was copied online,1
listen you always give worthless answers today,1
listen your profile picture looks terrible today,1
Listen nobody cares about your comment right now.,1
again nobody cares about your design,1
Listen you embarrassed yourself with that assignment today,1
Honestly everyone is tired of seeing your opinion every time!,1
again your message is interesting in this group,0
honestly please share your message when you are free every time,0
really post another terrible code for us to mock,1
Honestly that was a very stupid response every time,1
Seriously your project is a complete failure online!,1
honestly your effort on this assignment is appreciated,0
Seriously you are not invited to our group online.,1
really what a pathetic thing to say today,1
let us improve the design together every time,0
we will keep reporting every project you post every time,1
Listen post another pathetic assignment for us to mock every time.,1
seriously we will keep reporting every comment you post every time,1
really please share your answer when you are free right now,0
seriously reply again so everyone can laugh at you today,1
we will keep reporting every answer you post today,1
seriously post another hopeless assignment for us to mock today,1
Honestly everyone is talking about your embarrassing mistake today.,1
again you are completely nonsense,1
again everyone is laughing at your drawing in this group,1
seriously your code is the worst in the class in this group,1
Honestly thank you for your thoughtful code in this group!,0
nobody cares about your assignment every time,1
You are so ridiculous online.,1
this comment was useful and interesting right now,0
listen everyone is tired of seeing your message,1
Really stop posting such worthless things in this group.,1
your answer is completely worthless right now,1
listen your answer makes no sense at all in this group,1
listen let us improve the design together every time,0
listen what a incompetent thing to say every time,1
your drawing is completely hopeless today,1
Really you embarrassed yourself with that comment right now,1
seriously you are completely awful today,1
Seriously stay out of our online group every time!,1
nobody should work with you on the report,1
listen everyone is tired of seeing your idea in this group,1
you will never complete this idea correctly today,1
Your style looks poor today,1
what a ridiculous thing to say right now,1
Listen stop posting photos because you look strange in this group,1
again i really liked your project every time,0
again people say your opinion was copied every time,1
honestly this opinion was useful and interesting right now,0
again please share your idea when you are free every time,0
Honestly your mistake is being shared for everyone to laugh at in this group!,1
really your design is useful right now,0
honestly people say your idea was copied every time,1
again everyone can see how worthless your answer is in this group,1
again nobody should work with you on the message,1
seriously shut up and stop being so worthless right now,1
really you are so useless,1
people say your comment was copied today,1
your style looks pathetic right now,1
really you sound annoying in this answer in this group,1
Honestly great job on the comment!,0
really nobody should work with you on the assignment every time,1
we will keep reporting every comment you post in this group,1
listen everyone can see how nonsense your idea is right now,1
You embarrassed yourself with that comment.,1
your appearance looks awful in that photo,1
Again you are too foolish to understand this project in this group.,1
really your project is completely pathetic right now,1
Listen everyone is tired of seeing your idea right now!,1
honestly shut up and stop being so pathetic right now,1
everyone knows you lied about the answer every time,1
People will remember this embarrassing project today,1
keep talking and show everyone how worthless you are today,1
honestly people will remember this embarrassing assignment right now,1
listen everyone heard that you ruined the assignment every time,1
Honestly post another hopeless design for us to mock right now,1
listen you are acting like a pathetic person every time,1
everyone is tired of seeing your post right now,1
Again you always fail at basic tasks online!,1
Honestly i really liked your report online.,0
Listen your project makes no sense at all every time,1
honestly you are too pathetic to understand this code,1
seriously your opinion is clear right now,0
have a good day and take care online,0
honestly i disagree with your opinion but i respect your view,0
again you sound stupid in this research,1
listen everyone is laughing at your message online,1
Seriously you embarrassed yourself with that drawing today,1
Your effort on this design is appreciated in this group,0
People will remember this embarrassing assignment in this group,1
again nobody should work with you on the opinion right now,1
Try again so everyone can laugh every time.,1
seriously your appearance looks hopeless in that photo every time,1
seriously have a good day and take care today,0
seriously post another terrible design for us to mock every time,1
i disagree with your answer but i respect your view today,0
honestly let us improve the comment together in this group,0
honestly everyone can see how awful your message is online,1
listen you are too stupid to understand this opinion right now,1
listen please share your presentation when you are free every time,0
really you are acting like a hopeless person,1
listen your profile picture looks pathetic every time,1
listen we will keep reporting every answer you post every time,1
you are too clueless to understand this code,1
You are a joke,1
you are too useless to understand this idea every time,1
let us improve the report together online,0
seriously your profile picture looks nonsense today,1
seriously you are too incompetent to understand this drawing,1
Everyone is laughing at your answer online.,1
really you always give pathetic answers online,1
Seriously your messages are unwanted every time every time,1
what a pathetic thing to say online,1
seriously your drawing is completely hopeless online,1
Again nobody should work with you on the answer online.,1
again the group keeps mocking what happened to you today,1
listen get lost you incompetent online,1
Let us improve the message together online!,0
really everyone is tired of seeing your drawing right now,1
post another embarrassing project for us to mock in this group,1
honestly what a ridiculous thing to say today,1
again you look ridiculous in every picture online,1
Again leave this group because nobody likes your posts every time.,1
seriously people say your message was copied online,1
again you always give useless answers today,1
people say your message was copied in this group,1
again everyone can see how poor your report is right now,1
Again your presentation is a joke to everyone right now!,1
Really that was a very worthless response in this group,1
honestly please share your idea when you are free in this group,0
Again nobody should work with you on the research.,1
again i really liked your idea in this group,0
seriously your style looks poor online,1
Listen everyone can see how awful your presentation is in this group,1
Really your embarrassing story is spreading online in this group!,1
again everyone is laughing at your message,1
listen let us improve the comment together every time,0
everyone is tired of seeing your report right now,1
you always give pathetic answers online,1
really stop coming back to this page online,1
seriously stop pretending you understand the assignment in this group,1
Really everyone will make fun of your appearance in this group,1
honestly shut up and stop being so annoying right now,1
again you embarrassed yourself with that project right now,1
again everyone is tired of seeing your message every time,1
seriously post another nonsense assignment for us to mock today,1
Honestly people will joke about the way you look right now!,1
really you are completely nonsense in this group,1
Listen your appearance looks nonsense in that photo every time.,1
honestly i really liked your presentation online,0
listen you are acting like a hopeless person every time,1
seriously people say your research was copied,1
listen you will never complete this report correctly today,1
Listen you are a joke in this group.,1
post another embarrassing assignment for us to mock today,1
Honestly your style looks worthless every time,1
Seriously you are acting like a clueless person online,1
seriously everyone can see how ridiculous your project is,1
listen we will keep reporting every assignment you post online,1
really you are too annoying to understand this code today,1
honestly nobody cares about your report online,1
listen your comment is a joke to everyone online,1
honestly your report makes no sense at all today,1
again shut up and stop being so hopeless online,1
really your comment is completely embarrassing every time,1
Seriously everyone will make fun of your appearance today!,1
Honestly stop posting photos because you look ugly online.,1
Listen you are not invited to our group online,1
Listen the group keeps mocking what happened to you today.,1
seriously nobody should work with you on the project,1
again everyone is tired of seeing your assignment every time,1
post another useless post for us to mock in this group,1
Everyone can see how terrible your message is right now,1
again your profile picture looks terrible in this group,1
listen say that again and make yourself look foolish every time,1
listen your posts are absolute trash every time,1
seriously what a useless thing to say today,1
again you are acting like a clueless person right now,1
we will keep reporting every message you post every time,1
Really you will never complete this presentation correctly every time,1
Listen please share your comment when you are free!,0
really i really liked your opinion online,0
Really stay out of our online group in this group!,1
listen we will keep reporting every answer you post in this group,1
we will keep reporting every comment you post today,1
again we will keep reporting every design you post every time,1
listen everyone is laughing at your answer in this group,1
seriously your post is a joke to everyone right now,1
seriously you are completely worthless online,1
seriously your answer is a joke to everyone right now,1
really everyone can see how awful your drawing is,1
this is the most embarrassing message here right now,1
honestly you are so useless every time,1
really your comment is a joke to everyone in this group,1
Listen your drawing is a joke to everyone!,1
really your message makes no sense at all online,1
let us improve the post together online,0
stop pretending you understand the code online,1
listen you explained the project very clearly online,0
seriously that picture makes you look ridiculous right now,1
nobody cares about your drawing online,1
listen your drawing makes no sense at all every time,1
your style looks useless every time,1
seriously we will keep reporting every drawing you post every time,1
honestly everyone knows you lied about the presentation in this group,1
Listen your code is the worst in the class online!,1
seriously you are acting like a foolish person today,1
your appearance looks embarrassing in that photo,1
seriously i really liked your comment every time,0
seriously post another awful report for us to mock every time,1
honestly nobody should work with you on the idea in this group,1
listen everyone knows you lied about the project right now,1
honestly we will keep reporting every message you post today,1
again i disagree with your message but i respect your view online,0
listen you are so annoying in this group,1
Listen everyone knows you lied about the message online,1
honestly nobody should work with you on the presentation online,1
Really you explained the post very clearly in this group!,0
honestly you embarrassed yourself with that report every time,1
listen your effort on this assignment is appreciated online,0
Honestly your messages are unwanted every time in this group.,1
Really you are too pathetic to understand this project.,1
Listen we will ignore everything you post online,1
Seriously stop pretending you understand the message in this group.,1
seriously your code is the worst in the class,1
honestly get lost you stupid right now,1
listen the whole group knows about your failure today,1
honestly your design makes no sense at all in this group,1
Listen i disagree with your post but i respect your view online.,0
you are too pathetic to understand this design right now,1
again what a useless thing to say in this group,1
seriously everyone is laughing at your comment in this group,1
your assignment is completely pathetic every time,1
really your profile picture looks worthless right now,1
seriously you look strange in every picture,1
really great job on the assignment today,0
seriously everyone is tired of you in this group,1
again you are too pathetic to understand this design,1
Again what a pathetic thing to say today,1
really stop pretending you understand the report today,1
honestly people say your report was copied,1
you should disappear,1
everyone can see how worthless your assignment is today,1
honestly post another worthless research for us to mock in this group,1
again your appearance looks worthless in that photo,1
Seriously we will keep reporting every opinion you post every time!,1
people will remember this embarrassing presentation every time,1
honestly great job on the drawing,0
really you sound clueless in this answer right now,1
really post another awful report for us to mock right now,1
seriously your message is a joke to everyone every time,1
Again please share your comment when you are free today.,0
seriously everyone is tired of seeing your answer in this group,1
Listen thank you for your thoughtful post.,0
your profile picture looks pathetic right now,1
again stop posting photos because you look awkward every time,1
stop posting photos because you look awkward today,1
really shut up and stop being so incompetent today,1
listen nobody cares about your opinion in this group,1
Really keep talking and show everyone how incompetent you are in this group,1
really your effort on this presentation is appreciated in this group,0
honestly i disagree with your report but i respect your view,0
listen we will keep reporting every report you post online,1
Really people say your presentation was copied!,1
honestly you are completely hopeless in this group,1
honestly stop posting such worthless things online,1
listen stop posting photos because you look awkward every time,1
Listen you should stay silent in this group online,1
again everyone knows you lied about the research every time,1
Again you look awkward in every picture.,1
again everyone is tired of seeing your drawing in this group,1
This post made you look ridiculous right now!,1
honestly your research makes no sense at all every time,1
really you always give worthless answers,1
seriously keep talking and show everyone how incompetent you are in this group,1
i disagree with your opinion but i respect your view today,0
i disagree with your research but i respect your view every time,0
Again please share your drawing when you are free every time!,0
Seriously your answer is completely embarrassing right now!,1
stop pretending you understand the drawing online,1
honestly what a hopeless thing to say online,1
honestly your style looks worthless today,1
Again nobody should work with you on the research in this group!,1
honestly this comment made you look ridiculous,1
seriously stop being such a loser every time,1
really everyone knows you lied about the code every time,1
honestly you explained the design very clearly every time,0
your profile picture looks hopeless online,1
Honestly your report is kind in this group!,0
everyone is tired of seeing your drawing every time,1
listen everyone knows you lied about the comment online,1
we will keep reporting every code you post online,1
again post another hopeless opinion for us to mock today,1
Everyone should block you from the group,1
again you always give hopeless answers,1
really you are a total failure right now,1
shut up and stop being so pathetic right now,1
Honestly you explained the project very clearly in this group.,0
Honestly everyone is talking about your embarrassing mistake right now.,1
seriously you are too hopeless to understand this research online,1
really thank you for your thoughtful drawing right now,0
again you explained the code very clearly every time,0
Really your message is a joke to everyone online!,1
everyone knows you lied about the project every time,1
seriously you are so ridiculous,1
again you failed again in front of everyone today,1
You do not belong in this chat online.,1
you are so foolish right now,1
your idea is a joke to everyone in this group,1
again this answer made you look ridiculous in this group,1
seriously you embarrassed yourself with that opinion every time,1
again your message is completely poor online,1
everyone will make fun of your appearance today,1
listen your project is a complete failure right now,1
really you look awkward in every picture right now,1
listen you are completely terrible in this group,1
listen shut up and stop being so annoying right now,1
People are sharing stories to make fun of you.,1
you are so annoying today,1
again let us improve the answer together right now,0
this message was useful and interesting every time,0
again your effort on this report is appreciated every time,0
Again i really liked your message today,0
Seriously people are forwarding your mistake everywhere every time.,1
We will keep reporting every message you post online!,1
listen you sound useless in this idea right now,1
honestly keep talking and show everyone how useless you are,1
again everyone knows you lied about the idea every time,1
again let us improve the report together every time,0
again stop pretending you understand the report today,1
seriously you are too ridiculous to understand this answer online,1
really we will keep reporting every report you post,1
seriously you are so hopeless every time,1
Seriously post another pathetic opinion for us to mock.,1
really your answer is a joke to everyone,1
Seriously your appearance looks terrible in that photo right now.,1
Honestly your comment is a joke to everyone.,1
really say that again and make yourself look foolish every time,1
Again do not include this person in the team in this group,1
really you will never complete this message correctly,1
Again stay out of our online group right now.,1
your design is useful every time,0
your style looks ridiculous every time,1
Seriously your messages are unwanted every time right now!,1
really this presentation was useful and interesting every time,0
Honestly people will remember this embarrassing comment in this group,1
you are too ridiculous to understand this presentation right now,1
Really your code is the worst in the class right now!,1
you will never complete this design correctly,1
really you sound hopeless in this comment every time,1
honestly your project is completely ridiculous in this group,1
everyone heard that you ruined the drawing today,1
everyone is tired of seeing your comment today,1
really you embarrassed yourself with that project right now,1
honestly your appearance looks terrible in that photo,1
seriously your effort on this presentation is appreciated right now,0
honestly you are too incompetent to understand this opinion online,1
Again your answer proves you know nothing today.,1
Your profile picture looks worthless.,1
seriously post another awful drawing for us to mock,1
again post another terrible design for us to mock,1
Honestly this project made you look ridiculous every time,1
Seriously your style looks ridiculous right now,1
again your style looks embarrassing in this group,1
again you explained the answer very clearly,0
again people say your message was copied,1
Again you are too useless to understand this presentation today.,1
Everyone heard that you ruined the comment today!,1
seriously post another pathetic opinion for us to mock online,1
This is the most terrible drawing here!,1
honestly thank you for your interesting drawing online,0
Honestly what a stupid thing to say,1
Listen you embarrassed yourself with that opinion right now,1
really everyone is tired of seeing your message,1
listen people will remember this embarrassing research right now,1
Honestly your profile picture looks hopeless in this group.,1
again keep talking and show everyone how useless you are today,1
i really liked your answer online,0
Listen great job on the research.,0
really you are completely poor right now,1
again your project is a complete failure in this group,1
again i really liked your idea today,0
seriously you are completely pathetic right now,1
again your profile picture looks nonsense every time,1
again shut up and stop being so worthless every time,1
again this code was useful and interesting online,0
Seriously you will never complete this drawing correctly online.,1
Seriously please share your message when you are free online!,0
really this assignment made you look ridiculous today,1
Really you always fail at basic tasks,1
honestly you are so ridiculous,1
Again nobody should work with you on the project!,1
Seriously your style looks poor every time!,1
Honestly your messages are unwanted every time online.,1
again people say your project was copied online,1
Post another worthless project for us to mock online!,1
really you sound foolish in this code today,1
listen do not let this person join the project,1
again shut up and stop being so hopeless,1
seriously nobody cares about your message,1
again this is the most pathetic message here online,1
honestly keep talking and show everyone how useless you are in this group,1
honestly you are so incompetent today,1
really people say your drawing was copied right now,1
listen you will never complete this message correctly online,1
what a incompetent thing to say in this group,1
honestly people say your research was copied in this group,1
honestly you always give poor answers in this group,1
again you are completely hopeless every time,1
seriously your effort on this opinion is appreciated right now,0
really keep talking and show everyone how hopeless you are,1
Seriously your mistake is being shared for everyone to laugh at in this group!,1
your presentation is a joke to everyone,1
Your posts are absolute trash in this group.,1
seriously that was a very pathetic response today,1
honestly stop posting such pathetic things every time,1
really you are too annoying to understand this report in this group,1
really i disagree with your project but i respect your view,0
Really people will joke about the way you look today.,1
really your opinion is worthless every time,1
listen what a stupid thing to say right now,1
your drawing is a joke to everyone every time,1
honestly your research is interesting,0
your research is completely pathetic every time,1
Again go on and embarrass yourself again every time,1
really your style looks terrible in this group,1
honestly people say your post was copied today,1
honestly you will never complete this research correctly today,1
honestly everyone is laughing at your post,1
again post another ridiculous comment for us to mock,1
seriously this report was useful and interesting,0
really your appearance looks awful in that photo today,1
honestly everyone knows you lied about the answer in this group,1
again everyone can see how pathetic your answer is in this group,1
Really you always make a fool of yourself online today!,1
really this code was useful and interesting online,0
listen this is the most useless answer here,1
Shut up and stop being so pathetic online!,1
again keep talking and show everyone how foolish you are,1
really you are acting like a worthless person online,1
again nobody should work with you on the drawing in this group,1
seriously people will remember this embarrassing opinion online,1
seriously please share your post when you are free in this group,0
you are completely ridiculous,1
you are too worthless to understand this opinion right now,1
seriously i really liked your research today,0
seriously you are completely nonsense right now,1
