text,label
again thank you for your clear presentation every time,0
seriously stop posting photos because you look terrible today.,1
your report is excellent every time,0
seriously i really liked your drawing in this group,0
honestly you failed again in front of everyone,1
again thank you for your thoughtful project online,0
honestly please share your presentation when you are free today!,0
honestly great job on the message,0
you explained the answer very clearly online,0
seriously your messages are unwanted every time right now!,1
listen this is the most terrible post here in this group,1
seriously your opinion makes no sense at all today,1
again get lost you ridiculous,1
seriously thank you for your excellent answer in this group,0
really your effort on this assignment is appreciated online,0
listen i disagree with your code but i respect your view today,0
listen you are a total failure today!,1
seriously i really liked your presentation in this group,0
i disagree with your message but i respect your view in this group,0
good morning have a nice day,0
again stop pretending you understand the presentation in this group,1
seriously i really liked your message in this group,0
really your design is interesting today,0
again shut up and stop being so incompetent every time,1
your profile picture looks useless today,1
really i really liked your post online,0
random text here,0
seriously you explained the message very clearly online,0
again everyone knows you lied about the report,1
listen stop pretending you understand the design online,1
honestly post another hopeless post for us to mock,1
again show us another one of your failures every time,1
seriously you sound foolish in this research online,1
honestly let us improve the design together in this group,0
really that was a very pathetic response in this group,1
listen this opinion was useful and interesting right now,0
people say your assignment was copied,1
really post another worthless idea for us to mock today,1
i disagree with your presentation but i respect your view right now,0
listen everyone is tired of seeing your opinion,1
really your post is a joke to everyone,1
again post another embarrassing answer for us to mock in this group,1
again you explained the idea very clearly.,0
seriously you are too ridiculous to understand this idea every time,1
listen your answer is helpful today,0
really i really liked your design every time,0
again i disagree with your project but i respect your view,0
really you are too ridiculous to understand this post online,1
again you are too clueless to understand this project in this group,1
listen this report was useful and interesting every time,0
honestly your appearance looks ridiculous in that photo online,1
honestly people say your comment was copied right now,1
honestly your report is completely poor right now,1
seriously keep talking and show everyone how incompetent you are right now,1
again stop posting such ridiculous things right now,1
seriously have a good day and take care online!,0
post another hopeless comment for us to mock today.,1
this assignment was useful and interesting,0
really everyone is laughing at your report right now,1
you explained the answer very clearly in this group,0
please share your research when you are free,0
again your effort on this post is appreciated right now,0
how was you day,0
we made another group without you today,1
seriously please share your message when you are free right now,0
honestly you are too stupid to understand this project today,1
your effort on this post is appreciated today,0
really you are acting like a stupid person every time,1
great job on the idea online,0
again your code is the worst in the class every time!,1
seriously nobody should work with you on the research right now,1
really your style looks terrible in this group,1
honestly your effort on this research is appreciated online.,0
seriously thank you for your creative report online,0
really stop pretending you understand the code right now,1
seriously you always give worthless answers online,1
seriously your appearance looks worthless in that photo today,1
listen you are so stupid in this group,1
post another embarrassing code for us to mock today,1
listen great job on the drawing every time,0
honestly your answer is creative right now,0
really post another useless comment for us to mock every time,1
you explained the comment very clearly in this group,0
honestly the group keeps mocking what happened to you,1
post another ridiculous research for us to mock today,1
honestly great job on the report online,0
again this code was useful and interesting right now,0
listen everyone is tired of seeing your message right now,1
thank you for your impressive drawing online,0
listen keep making mistakes because it is funny.,1
honestly you will never complete this presentation correctly right now,1
honestly you are too ridiculous to understand this message in this group,1
really this is the most poor message here today,1
honestly this report was useful and interesting,0
again i disagree with your presentation but i respect your view every time,0
you will get success soon,0
really thank you for your clear code right now,0
really you explained the design very clearly online,0
thank you for your well prepared message online,0
honestly please share your message when you are free every time,0
don't give up,0
really you look terrible in every picture online,1
again stop posting such pathetic things online,1
this opinion was useful and interesting today,0
seriously people say your assignment was copied in this group,1
nobody wants to hear from you here online,1
let's play tomorrow,0
listen everyone should block you from the group every time,1
seriously you failed again in front of everyone in this group,1
you will surely get success,0
honestly keep away from our group conversations today,1
really what a stupid thing to say every time,1
seriously shut up and stop being so stupid online,1
everyone is tired of you in this group!,1
honestly your appearance looks hopeless in that photo today,1
you are awsome,0
seriously nobody cares about your message,1
really your design is impressive in this group,0
really you are acting like a ridiculous person right now,1
seriously please share your message when you are free online!,0
listen people are sharing stories to make fun of you online,1
please share your opinion when you are free in this group,0
listen i disagree with your design but i respect your view,0
seriously you are completely hopeless today,1
seriously everyone is tired of seeing your post every time,1
again your style looks worthless today,1
again everyone is tired of seeing your message,1
again your effort on this design is appreciated every time,0
you are improving,0
really everyone can see how poor your report is,1
again keep talking and show everyone how foolish you are online,1
again thank you for your thoughtful assignment every time,0
thank you for your well prepared report in this group,0
really i really liked your research in this group,0
honestly the whole group knows about your failure right now,1
you are too stupid to understand this design today,1
really great job on the message every time,0
listen your report is impressive right now,0
honestly please share your design when you are free,0
again you explained the research very clearly in this group,0
really you explained the project very clearly right now,0
again you cannot solve even a simple question right now!,1
really i disagree with your idea but i respect your view,0
honestly your profile picture looks useless every time,1
seriously nobody should work with you on the code,1
well done and keep learning every time,0
really the group keeps mocking what happened to you today!,1
listen people will remember this embarrassing drawing every time,1
seriously your idea is completely awful in this group,1
happy birthday to you,0
again people say your post was copied every time!,1
again you embarrassed yourself with that assignment online!,1
seriously this drawing was useful and interesting online,0
honestly your effort on this report is appreciated every time,0
again you always make a fool of yourself online in this group,1
honestly everyone heard that you ruined the idea right now,1
honestly thank you for your well prepared report in this group,0
again post another useless research for us to mock every time,1
again i really liked your code every time,0
really you explained the comment very clearly online,0
seriously stop posting photos because you look strange in this group.,1
again keep talking and show everyone how pathetic you are,1
seriously thank you for your well prepared research,0
seriously nobody should work with you on the project right now!,1
this opinion was useful and interesting right now,0
seriously let us improve the comment together every time,0
listen get lost you worthless every time,1
really post another awful research for us to mock in this group.,1
you did a great job,0
seriously thank you for your clear post online,0
really you will never complete this message correctly every time,1
shut up loser,1
seriously have a good day and take care right now,0
again let us improve the research together right now!,0
listen i really liked your message online,0
honestly let us improve the project together,0
thank you for your clear assignment in this group,0
honestly let us improve the research together today,0
again your assignment is completely nonsense,1
seriously you explained the research very clearly right now,0
honestly we will keep reporting every report you post today,1
please share your design when you are free today,0
again everyone knows you lied about the comment today,1
seriously everyone heard that you ruined the assignment online,1
honestly shut up and stop being so clueless right now,1
everyone is laughing at your drawing online.,1
listen i really liked your comment online!,0
really try again so everyone can laugh,1
everyone knows you lied about the idea today,1
you will get good results,0
listen people say your drawing was copied online,1
you explained the opinion very clearly today,0
listen keep away from our group conversations every time,1
listen thank you for your creative report in this group!,0
again your message is interesting today,0
seriously let us improve the message together in this group,0
listen everyone knows you are bad at this subject right now,1
honestly great job on the research in this group,0
really everyone knows you lied about the drawing online,1
really great job on the design,0
honestly i disagree with your assignment but i respect your view every time,0
you explained the idea very clearly every time,0
again that was a very incompetent response right now,1
listen nobody should work with you on the opinion every time.,1
keep making mistakes because it is funny today!,1
everyone is tired of seeing your idea right now,1
really i really liked your comment online.,0
really you failed again in front of everyone online,1
really your effort on this project is appreciated every time!,0
again i really liked your message every time,0
great job on the comment,0
again please share your design when you are free today,0
seriously great job on the report,0
listen your style looks embarrassing every time,1
go on and embarrass yourself again online,1
seriously nobody cares about your answer in this group,1
seriously continue arguing because nobody takes you seriously every time.,1
again shut up and stop being so foolish right now,1
really your effort on this project is appreciated in this group,0
seriously your effort on this report is appreciated today,0
again nobody cares about your assignment right now,1
seriously you look awkward in that photo right now,1
keep trying,0
whis is this,0
really stop posting such nonsense things today,1
really keep posting because your mistakes entertain everyone today,1
again please share your assignment when you are free online,0
listen leave this group because nobody likes your posts right now.,1
again you explained the research very clearly,0
again let us improve the project together,0
again great job on the idea online,0
seriously everyone knows you lied about the assignment in this group!,1
you explained the presentation very clearly right now,0
again great job on the design today,0
honestly this opinion was useful and interesting,0
again shut up and stop being so hopeless every time,1
honestly you explained the assignment very clearly in this group,0
honestly people say your design was copied every time,1
again people will joke about the way you look in this group,1
seriously i really liked your design today,0
listen your drawing is useful every time,0
listen keep making mistakes because it is funny online,1
honestly your effort on this message is appreciated,0
honestly people will joke about the way you look right now!,1
again everyone heard that you ruined the comment online!,1
really you embarrassed yourself with that comment today,1
really thank you for your useful opinion in this group,0
again let us improve the drawing together every time,0
what have you done to this project,0
honestly great job on the report in this group,0
listen stop pretending you understand the report today,1
everyone is tired of seeing your answer,1
really post another awful project for us to mock in this group,1
keep away from our group conversations every time.,1
again your effort on this idea is appreciated every time,0
thank you for your interesting answer right now,0
really great job on the answer in this group,0
listen your effort on this opinion is appreciated every time,0
your style looks embarrassing online,1
seriously shut up and stop being so incompetent online,1
seriously you are acting like a foolish person in this group!,1
your style looks awful online,1
honestly nobody should work with you on the post right now,1
listen your opinion is worthless,1
seriously great job on the project every time,0
honestly great job on the design online,0
really the whole group knows about your failure every time,1
again we will keep reporting every answer you post in this group,1
your profile picture looks embarrassing online,1
again thank you for your excellent research today,0
honestly your opinion is kind,0
honestly you are too pathetic to understand this report online,1
seriously great job on the design online,0
please share your project when you are free in this group,0
again this research made you look ridiculous,1
listen you will never complete this post correctly every time,1
again post another embarrassing research for us to mock,1
seriously everyone knows you lied about the comment,1
again your opinion is worthless right now,1
thank you for your clear project right now,0
honestly everyone heard that you ruined the post today,1
really let us improve the code together every time,0
seriously i disagree with your drawing but i respect your view today,0
seriously thank you for your excellent drawing online,0
again you are completely terrible,1
again people say your project was copied every time,1
again thank you for your useful opinion online,0
you are a talented person,0
again post another awful answer for us to mock right now,1
seriously you explained the message very clearly right now,0
again that was a very ridiculous response today.,1
seriously everyone is laughing at your post every time,1
honestly post another worthless opinion for us to mock online,1
honestly you explained the report very clearly right now,0
honestly nobody should work with you on the answer right now,1
honestly i disagree with your assignment but i respect your view right now,0
seriously your effort on this assignment is appreciated,0
again thank you for your thoughtful report in this group,0
listen you explained the post very clearly right now,0
really please share your comment when you are free right now.,0
again thank you for your creative idea right now,0
everyone knows you lied about the code right now.,1
seriously everyone is tired of seeing your design every time,1
again nobody should work with you on the answer,1
again shut up and stop being so foolish.,1
honestly let us improve the opinion together today!,0
really you will never complete this opinion correctly today,1
listen this is the most nonsense research here every time.,1
honestly keep away from our group conversations every time,1
listen i disagree with your design but i respect your view online,0
really this drawing made you look ridiculous every time,1
really you are completely nonsense,1
seriously your drawing is a joke to everyone in this group,1
really your post is kind today,0
you are a great guy,0
really thank you for your helpful opinion every time,0
seriously this assignment was useful and interesting online,0
seriously leave this group because nobody likes your posts online!,1
really your mistake is being shared for everyone to laugh at,1
listen everyone is tired of seeing your research online,1
seriously thank you for your impressive message,0
again your assignment is clear today,0
seriously great job on the drawing every time,0
listen keep talking and show everyone how useless you are today,1
really your comment is kind right now,0
again this post was useful and interesting online!,0
you are a clown,1
listen you embarrassed yourself with that report every time,1
again reply again so everyone can laugh at you every time!,1
honestly i disagree with your research but i respect your view online,0
you will get success with hard work,0
seriously your project is thoughtful online,0
i disagree with your idea but i respect your view,0
listen leave this group because nobody likes your posts in this group,1
listen i really liked your code in this group,0
seriously this post was useful and interesting online,0
listen let us improve the project together right now,0
seriously you look strange in every picture in this group,1
honestly thank you for your kind idea today,0
nobody cares about your post right now,1
really keep talking and show everyone how stupid you are right now,1
seriously your design is completely embarrassing right now,1
seriously your code is creative right now,0
again we will keep reporting every post you post in this group.,1
good job on this project,0
honestly you explained the research very clearly today,0
listen let us improve the answer together today!,0
seriously great job on the code every time,0
you are so useless,1
your comment is completely poor right now,1
let us improve the answer together in this group,0
listen everyone can see how worthless your research is right now!,1
honestly we will keep reporting every idea you post right now,1
honestly let us improve the comment together,0
seriously you are so worthless in this group,1
listen thank you for your impressive research today,0
seriously your design is creative online,0
really your drawing is kind online,0
again your message makes no sense at all today,1
really have a good day and take care every time,0
again i disagree with your design but i respect your view in this group,0
thanks for helping,0
seriously great job on the post!,0
seriously great job on the assignment in this group!,0
listen great job on the answer online,0
seriously this is the most pathetic assignment here today,1
you are so worthless,1
really you will never complete this comment correctly every time!,1
really your effort on this answer is appreciated,0
seriously people say your comment was copied every time,1
listen this assignment was useful and interesting right now,0
let us improve the message together online!,0
this comment was useful and interesting right now,0
seriously everyone is tired of seeing your opinion,1
people will remember this embarrassing opinion right now,1
honestly you explained the design very clearly today,0
listen you always give pathetic answers today,1
keep talking and show everyone how foolish you are online,1
honestly please share your answer when you are free right now,0
again great job on the message today,0
listen this is the most nonsense message here in this group,1
again you explained the comment very clearly,0
i disagree with your assignment but i respect your view,0
honestly well done and keep learning today!,0
really thank you for your thoughtful presentation right now,0
listen people say your comment was copied online,1
honestly everyone knows you are bad at this subject.,1
seriously great job on the presentation every time,0
really we made another group without you online,1
really people will remember this embarrassing opinion in this group,1
seriously you will never complete this comment correctly right now,1
honestly your answer is a joke to everyone online,1
again you are completely poor today,1
everyone heard that you ruined the post every time,1
listen great job on the research today,0
seriously great job on the project,0
honestly please share your assignment when you are free in this group,0
really stop posting photos because you look awkward online.,1
really let us improve the comment together every time,0
really i really liked your drawing every time,0
listen you are completely worthless in this group,1
have a good day and take care online,0
your effort on this answer is appreciated today!,0
seriously i really liked your code today,0
again let us improve the answer together,0
you will never complete this design correctly,1
again your message is interesting in this group,0
you are too worthless to understand this comment in this group,1
you are acting like a stupid person right now,1
you are a bad person do bad things,1
listen i really liked your drawing every time,0
i disagree with your post but i respect your view today,0
again i disagree with your presentation but i respect your view in this group.,0
honestly great job on the message today,0
hope you are doing well,0
really everyone is talking about your embarrassing mistake.,1
really have a good day and take care right now,0
really your opinion makes no sense at all online,1
i disagree with your report but i respect your view online.,0
again i disagree with your presentation but i respect your view,0
honestly thank you for your clear idea in this group.,0
honestly nobody cares about your research today,1
really i really liked your answer every time,0
really i disagree with your message but i respect your view today,0
listen everyone is tired of seeing your research every time,1
really this answer was useful and interesting today,0
really this comment made you look ridiculous every time,1
seriously everyone heard that you ruined the design every time,1
you will get better,0
again you sound useless in this assignment every time,1
listen thank you for your well prepared post every time,0
seriously keep posting because your mistakes entertain everyone in this group,1
again everyone knows you lied about the message,1
honestly everyone is tired of seeing your research.,1
seriously your idea is impressive today,0
really get lost you ridiculous.,1
seriously this code was useful and interesting today,0
again you explained the report very clearly every time,0
seriously this comment was useful and interesting every time,0
shut up and stop being so stupid in this group.,1
let us improve the assignment together today,0
seriously thank you for your useful answer online,0
keep talking and show everyone how clueless you are every time,1
honestly stop posting such awful things right now,1
really let us improve the message together online,0
really let us improve the drawing together today.,0
again please share your post when you are free online,0
again you are too annoying to understand this presentation!,1
seriously everyone knows you lied about the post online,1
honestly i disagree with your message but i respect your view today,0
honestly nobody should work with you on the answer online.,1
really have a good day and take care today,0
listen everyone heard that you ruined the post online,1
listen you are too worthless to understand this idea every time,1
this is the most nonsense drawing here in this group,1
you are a lovely person,0
again let us improve the presentation together today,0
listen let us improve the assignment together every time,0
really thank you for your well prepared comment right now.,0
i disagree with your design but i respect your view in this group,0
i disagree with your idea but i respect your view in this group,0
again this code made you look ridiculous,1
you explained the message very clearly online,0
honestly your effort on this drawing is appreciated online,0
this comment was useful and interesting every time,0
honestly great job on the drawing today,0
seriously this is the most useless research here right now,1
seriously your style looks useless today,1
well done on this project,0
listen your project is thoughtful right now,0
listen people will remember this embarrassing comment online,1
seriously keep talking and show everyone how worthless you are in this group.,1
again please share your drawing when you are free every time!,0
you are so hopeless,1
seriously your appearance looks hopeless in that photo every time,1
again great job on the idea in this group,0
again this code was useful and interesting online,0
your work is trash,1
listen you will never complete this assignment correctly,1
honestly nobody should work with you on the research online,1
again your message is creative,0
again shut up and stop being so stupid right now,1
really your effort on this research is appreciated every time,0
honestly great job on the code online,0
again i disagree with your drawing but i respect your view online,0
really this opinion was useful and interesting online,0
really let us improve the answer together right now,0
please share your post when you are free.,0
again please share your report when you are free right now,0
seriously your effort on this message is appreciated in this group,0
again this is the most hopeless design here online,1
honestly great job on the presentation in this group,0
honestly your message is completely pathetic online,1
honestly shut up and stop being so hopeless every time,1
again you are completely pathetic today,1
again i really liked your comment every time,0
listen your answer is creative online,0
honestly everyone is laughing at your presentation every time!,1
you should stay silent in this group every time,1
seriously everyone knows you lied about the message right now,1
honestly i really liked your comment online,0
again let us improve the presentation together right now!,0
again your design is excellent online,0
honestly i disagree with your answer but i respect your view every time,0
listen please share your message when you are free,0
you are losar,1
again everyone knows you lied about the project in this group,1
really i disagree with your report but i respect your view online,0
really you are completely nonsense right now,1
shut up and stop being so hopeless in this group,1
honestly everyone can see how pathetic your report is online.,1
really everyone can see how worthless your message is in this group,1
seriously great job on the drawing right now,0
your project is a complete failure every time,1
really well done and keep learning,0
honestly your effort on this report is appreciated today,0
honestly let us improve the message together today,0
really great job on the idea right now,0
you always fail at basic tasks right now,1
again please share your message when you are free every time,0
your style looks awful in this group,1
shut up,1
again thank you for your useful report online,0
honestly this project was useful and interesting right now,0
please share your comment when you are free,0
honestly this design was useful and interesting every time,0
your profile picture looks hopeless,1
honestly nobody should work with you on the project today,1
really your opinion is completely useless every time,1
seriously you are too hopeless to understand this research online,1
can you explain this project,0
you will never win,1
you can do it,0
listen stop pretending you understand the drawing right now,1
seriously your effort on this drawing is appreciated,0
again your appearance looks awful in that photo today!,1
seriously you are too incompetent to understand this design,1
really let us improve the post together every time,0
honestly you are acting like a foolish person today,1
again you explained the drawing very clearly today,0
listen i really liked your design online!,0
your research makes no sense at all right now,1
you are a freak,1
seriously your research is well prepared online,0
really your marks show that you are hopeless every time!,1
honestly get lost you useless today,1
seriously show us another one of your failures in this group,1
seriously i disagree with your drawing but i respect your view,0
seriously you are not welcome in our discussion today.,1
really i really liked your opinion online,0
you are a nice friend,0
everyone knows you lied about the post today,1
again great job on the research right now.,0
again you are a total failure every time!,1
really your project is excellent in this group,0
honestly post another terrible assignment for us to mock every time,1
honestly keep talking and show everyone how useless you are today,1
you can improve,0
honestly what a stupid thing to say online,1
seriously your appearance looks nonsense in that photo today,1
again you are so clueless online,1
again everyone knows you lied about the opinion every time,1
honestly you explained the comment very clearly right now,0
listen well done and keep learning right now,0
listen you are completely useless today,1
honestly you are not invited to our group in this group.,1
again post another nonsense design for us to mock every time,1
really everyone knows you lied about the drawing,1
great job on the message online!,0
your post is interesting every time,0
i really liked your post online,0
again well done and keep learning!,0
honestly thank you for your creative message,0
nobody should work with you on the comment in this group,1
listen this presentation was useful and interesting online,0
seriously i disagree with your answer but i respect your view in this group,0
really your profile picture looks pathetic,1
nobody cares about your opinion online,1
your idea is a joke to everyone,1
honestly you are completely embarrassing in this group,1
again you are completely useless online,1
honestly your appearance looks worthless in that photo in this group,1
honestly your effort on this comment is appreciated,0
really please share your report when you are free right now,0
again everyone is laughing at your project in this group,1
honestly i disagree with your assignment but i respect your view today,0
listen you explained the opinion very clearly.,0
again you explained the project very clearly in this group,0
seriously this presentation was useful and interesting every time,0
listen well done and keep learning.,0
listen your effort on this code is appreciated,0
u r trash,1
again let us improve the assignment together right now,0
honestly everyone is tired of seeing your drawing today,1
honestly everyone is tired of seeing your idea today,1
listen you look strange in every picture,1
you are doing well,0
honestly your effort on this opinion is appreciated right now,0
seriously well done and keep learning in this group.,0
listen please share your opinion when you are free today,0
again your effort on this drawing is appreciated in this group,0
honestly everyone can see how worthless your comment is in this group,1
seriously have a good day and take care in this group,0
nobody should work with you on the message,1
you will get success,0
honestly you explained the project very clearly online,0
you are awful,1
you are so worthless every time,1
listen do not include this person in the team,1
really i disagree with your design but i respect your view online,0
this message made you look ridiculous right now,1
you will never complete this message correctly today,1
honestly i disagree with your message but i respect your view,0
honestly people say your design was copied online,1
seriously nobody should work with you on the post every time,1
again i disagree with your assignment but i respect your view in this group,0
keep posting because your mistakes entertain everyone today!,1
you are acting like a annoying person every time,1
honestly your assignment is useful today,0
keep talking and show everyone how foolish you are in this group,1
honestly you explained the code very clearly in this group,0
thank you,0
really your answer is well prepared every time!,0
seriously shut up and stop being so ridiculous every time,1
listen everyone is laughing at your design online,1
honestly your style looks useless every time,1
again your drawing is kind in this group.,0
your effort on this opinion is appreciated today,0
really i disagree with your assignment but i respect your view in this group,0
honestly your research is helpful in this group,0
again everyone is tired of seeing your opinion today,1
honestly i really liked your code.,0
seriously you are so clueless,1
seriously you embarrassed yourself with that drawing online,1
seriously post another awful idea for us to mock in this group,1
your idea is completely hopeless every time,1
let us improve the project together in this group,0
we will keep reporting every answer you post,1
listen you explained the design very clearly right now,0
honestly thank you for your useful post online,0
really let us improve the presentation together today,0
seriously get lost you foolish right now.,1
seriously this opinion was useful and interesting!,0
you are my best friend,0
really thank you for your helpful post today,0
great job on the answer every time,0
you will fail,1
honestly i really liked your idea right now!,0
seriously your appearance looks embarrassing in that photo every time,1
honestly you explained the post very clearly in this group,0
honestly we will keep reporting every post you post.,1
please share your answer when you are free right now,0
really i disagree with your drawing but i respect your view online,0
really people will remember this embarrassing code in this group,1
really i disagree with your project but i respect your view today,0
seriously thank you for your useful presentation every time,0
really i really liked your answer today,0
again you sound useless in this presentation every time!,1
this report was useful and interesting right now!,0
your code is excellent,0
seriously you look strange in every picture today,1
listen we will keep reporting every answer you post,1
you will never complete this idea correctly today,1
really please share your idea when you are free!,0
you are doing nothing right,1
seriously you explained the comment very clearly right now,0
listen people will remember this embarrassing project every time,1
your profile picture looks ridiculous,1
honestly this is the most terrible comment here in this group,1
honestly you explained the assignment very clearly every time,0
honestly please share your assignment when you are free every time!,0
honestly please share your assignment when you are free.,0
your presentation is completely pathetic online,1
really your report is well prepared in this group,0
honestly you are so ridiculous every time,1
again you explained the report very clearly right now,0
honestly what a ridiculous thing to say online,1
listen we will keep reporting every drawing you post online,1
really this is the most poor design here every time,1
seriously have a good day and take care today,0
seriously everyone is laughing at your project right now,1
get lost,1
really great job on the comment online,0
seriously thank you for your clear answer today,0
listen post another poor drawing for us to mock,1
listen this research was useful and interesting online.,0
seriously let us improve the message together online,0
seriously keep talking and show everyone how useless you are today,1
really you explained the opinion very clearly today,0
seriously thank you for your well prepared idea every time,0
again you are too annoying to understand this assignment today,1
listen people say your code was copied in this group,1
i really liked your opinion today,0
really everyone is tired of seeing your assignment right now.,1
really great job on the message online,0
you will never get a job,1
your project is a complete failure in this group,1
really this presentation was useful and interesting today,0
honestly i disagree with your post but i respect your view every time,0
again everyone knows you lied about the presentation right now,1
seriously your effort on this comment is appreciated,0
you will never complete this idea correctly every time,1
really this code made you look ridiculous today,1
really you explained the post very clearly in this group!,0
your project is trash,1
really you explained the answer very clearly,0
seriously your report is creative in this group,0
really your post is a joke to everyone online.,1
seriously we made another group without you in this group,1
great job on the project in this group,0
your mistake is being shared for everyone to laugh at.,1
honestly your profile picture looks poor right now,1
please share your message when you are free every time.,0
seriously everyone heard that you ruined the assignment right now,1
seriously please share your report when you are free right now,0
again you explained the research very clearly every time,0
again well done and keep learning every time,0
listen great job on the project every time!,0
seriously thank you for your interesting code today,0
please share your idea when you are free online,0
again everyone can see how worthless your design is,1
you explained the report very clearly online,0
really your message is impressive every time,0
seriously everyone can see how poor your opinion is right now,1
listen your research is interesting right now,0
really post another useless post for us to mock today,1
again this is the most ridiculous comment here every time,1
really your effort on this opinion is appreciated right now.,0
your drawing is completely ridiculous today,1
again your effort on this opinion is appreciated every time,0
you are so annoying,1
really great job on the post right now,0
again everyone can see how hopeless your comment is right now,1
honestly let us improve the message together!,0
honestly we will keep reporting every message you post every time,1
honestly let us improve the post together right now!,0
really let us improve the idea together online,0
honestly let us improve the presentation together right now,0
this drawing made you look ridiculous in this group,1
really please share your research when you are free in this group,0
really this message was useful and interesting in this group,0
seriously everyone should block you from the group in this group,1
again you are too incompetent to understand this answer,1
listen let us improve the design together,0
this project is good,0
really people say your comment was copied every time,1
seriously i really liked your message,0
honestly i really liked your comment every time,0
honestly you are too ridiculous to understand this message every time,1
really your effort on this presentation is appreciated today,0
seriously everyone is tired of seeing your project in this group!,1
seriously your answer is completely hopeless every time,1
seriously your code is the worst in the class in this group,1
honestly you explained the comment very clearly in this group,0
really well done and keep learning right now.,0
again shut up and stop being so annoying online!,1
seriously people say your code was copied in this group,1
really your opinion is worthless every time,1
honestly your comment is excellent right now!,0
you should stay silent in this group right now,1
seriously your style looks worthless,1
again well done and keep learning online,0
listen let us improve the drawing together every time,0
seriously nobody should work with you on the drawing today,1
listen i disagree with your report but i respect your view every time.,0
honestly nobody cares about your post every time,1
really thank you for your excellent presentation right now.,0
listen your messages are unwanted every time today!,1
honestly everyone knows you lied about the answer in this group,1
great job on the code in this group,0
great job on the research right now,0
stop posting photos because you look ugly online,1
honestly your project is clear online,0
your report makes no sense at all in this group,1
seriously you explained the report very clearly online,0
again your style looks nonsense every time,1
again great job on the assignment every time,0
again what a clueless thing to say every time.,1
honestly this answer was useful and interesting every time,0
honestly we will keep reporting every report you post in this group,1
listen let us improve the design together every time,0
honestly this assignment made you look ridiculous online,1
seriously your style looks worthless online,1
listen your effort on this assignment is appreciated online,0
really i really liked your message online.,0
again i really liked your assignment right now,0
listen nobody should work with you on the idea right now,1
honestly you explained the code very clearly right now,0
honestly your design is clear online.,0
listen we will keep reporting every comment you post,1
again we will ignore everything you post!,1
honestly this assignment was useful and interesting.,0
really you explained the comment very clearly in this group,0
i disagree with your post but i respect your view,0
really thank you for your kind project right now,0
seriously this project was useful and interesting in this group,0
seriously post another ridiculous design for us to mock today,1
again this idea made you look ridiculous today,1
i really liked your idea online,0
your comment makes no sense at all,1
everyone heard that you ruined the comment today!,1
really please share your opinion when you are free right now,0
let us improve the opinion together online!,0
really people say your presentation was copied every time,1
again let us improve the code together right now,0
thanks,0
listen you will never complete this opinion correctly online,1
honestly do not include this person in the team,1
we will keep reporting every report you post!,1
listen please share your idea when you are free online,0
really your effort on this research is appreciated online,0
i disagree with your presentation but i respect your view today,0
seriously you explained the comment very clearly in this group,0
let us improve the post together every time,0
listen nobody should work with you on the drawing right now.,1
again your post is impressive.,0
thank you for your impressive code right now,0
seriously you explained the assignment very clearly right now,0
listen please share your presentation when you are free every time,0
again you always give nonsense answers today,1
really you do not belong in this chat right now.,1
listen you explained the message very clearly,0
honestly you sound clueless in this assignment in this group,1
again everyone knows you lied about the assignment right now,1
seriously thank you for your thoughtful report online,0
honestly what a annoying thing to say today,1
you are awesome,0
nobody should work with you on the idea in this group,1
listen everyone is tired of seeing your design every time.,1
again everyone is tired of seeing your report every time!,1
seriously get lost you foolish today,1
you are so foolish online,1
again stop posting photos because you look awkward online,1
let us improve the presentation together,0
let us improve the code together online,0
you will never get success,1
honestly i really liked your research online,0
listen your effort on this design is appreciated in this group!,0
seriously this is the most embarrassing opinion here today.,1
listen your project is interesting today,0
listen your effort on this assignment is appreciated,0
honestly thank you for your well prepared idea today,0
seriously shut up and stop being so worthless online,1
honestly i really liked your report!,0
i really liked your message right now,0
listen please share your comment when you are free!,0
again you are completely useless today,1
seriously the whole group knows about your failure right now,1
i really liked your design online,0
honestly we will keep reporting every opinion you post online,1
let us improve the drawing together online,0
seriously everyone heard that you ruined the design right now,1
thank you for your interesting opinion online,0
seriously you are so pathetic in this group,1
everyone is tired of seeing your idea online,1
honestly keep talking and show everyone how pathetic you are in this group,1
really your effort on this drawing is appreciated every time,0
seriously everyone is talking about your embarrassing mistake every time.,1
seriously you look awkward in every picture in this group,1
really post another embarrassing post for us to mock,1
